Name,SEASON_year,Games_Played,Goals,Assists,Points,PlusMinus_Ratings,Game_Winning_Goals,Position,Height,Weight,Age,Experience
Aki Berg,2003,78,4.0,7.0,11.0,3.0,2.0,Defence,190,97,26,8
Aki Berg,2004,79,2.0,7.0,9.0,-1.0,0.0,Defence,190,97,27,9
Aki Berg,2006,75,0.0,8.0,8.0,-5.0,0.0,Defence,190,97,29,11
Akim Aliu,2012,2,2.0,1.0,3.0,3.0,0.0,Centre,190,93,23,1
Akim Aliu,2013,5,0.0,0.0,0.0,-2.0,0.0,Centre,190,93,24,2
Al Conroy,1992,31,2.0,9.0,11.0,1.0,0.0,Centre,173,77,26,1
Al Conroy,1993,21,3.0,2.0,5.0,-1.0,1.0,Centre,173,77,27,2
Al Conroy,1994,62,4.0,3.0,7.0,-12.0,0.0,Centre,173,77,28,3
Al Iafrate,1988,77,22.0,30.0,52.0,-21.0,4.0,Defence,190,109,22,4
Al Iafrate,1989,65,13.0,20.0,33.0,3.0,3.0,Defence,190,109,23,5
Al Iafrate,1990,75,21.0,42.0,63.0,-4.0,0.0,Defence,190,109,24,6
Al Iafrate,1991,30,6.0,8.0,14.0,-1.0,1.0,Defence,190,109,25,7
Al Iafrate,1991,42,3.0,15.0,18.0,-15.0,0.0,Defence,190,109,25,7
Al Iafrate,1992,78,17.0,34.0,51.0,1.0,1.0,Defence,190,109,26,8
Al Iafrate,1993,81,25.0,41.0,66.0,15.0,4.0,Defence,190,109,27,9
Al Iafrate,1994,12,5.0,8.0,13.0,6.0,1.0,Defence,190,109,28,10
Al Iafrate,1994,67,10.0,35.0,45.0,10.0,3.0,Defence,190,109,28,10
Al Iafrate,1997,38,6.0,9.0,15.0,-10.0,0.0,Defence,190,109,31,13
Al Iafrate,1998,21,2.0,7.0,9.0,-1.0,0.0,Defence,190,109,32,14
Al MacInnis,1988,80,25.0,58.0,83.0,13.0,2.0,Defence,185,93,25,7
Al MacInnis,1989,79,16.0,58.0,74.0,38.0,3.0,Defence,185,93,26,8
Al MacInnis,1990,79,28.0,62.0,90.0,20.0,3.0,Defence,185,93,27,9
Al MacInnis,1991,78,28.0,75.0,103.0,42.0,1.0,Defence,185,93,28,10
Al MacInnis,1992,72,20.0,57.0,77.0,13.0,0.0,Defence,185,93,29,11
Al MacInnis,1993,50,11.0,43.0,54.0,15.0,4.0,Defence,185,93,30,12
Al MacInnis,1994,75,28.0,54.0,82.0,35.0,5.0,Defence,185,93,31,13
Al MacInnis,1995,32,8.0,20.0,28.0,19.0,0.0,Defence,185,93,32,14
Al MacInnis,1996,82,17.0,44.0,61.0,5.0,1.0,Defence,185,93,33,15
Al MacInnis,1997,72,13.0,30.0,43.0,2.0,1.0,Defence,185,93,34,16
Al MacInnis,1998,71,19.0,30.0,49.0,6.0,2.0,Defence,185,93,35,17
Al MacInnis,1999,82,20.0,42.0,62.0,33.0,2.0,Defence,185,93,36,18
Al MacInnis,2000,61,11.0,28.0,39.0,20.0,7.0,Defence,185,93,37,19
Al MacInnis,2001,59,12.0,42.0,54.0,23.0,3.0,Defence,185,93,38,20
Al MacInnis,2002,71,11.0,35.0,46.0,3.0,4.0,Defence,185,93,39,21
Al MacInnis,2003,80,16.0,52.0,68.0,22.0,2.0,Defence,185,93,40,22
Al MacInnis,2004,3,0.0,2.0,2.0,-1.0,0.0,Defence,185,93,41,23
Al Montoya,2009,5,,,,,,Goaltender,188,92,24,1
Al Montoya,2011,21,,,,,,Goaltender,188,92,26,3
Al Montoya,2012,31,,,,,,Goaltender,188,92,27,4
Al Montoya,2013,7,,,,,,Goaltender,188,92,28,5
Al Montoya,2014,28,,,,,,Goaltender,188,92,29,6
Al Montoya,2015,20,,,,,,Goaltender,188,92,30,7
Al Montoya,2016,25,,,,,,Goaltender,188,92,31,8
Al Montoya,2017,19,,,,,,Goaltender,188,92,32,9
Al Montoya,2018,9,,,,,,Goaltender,188,92,33,10
Al Montoya,2018,4,,,,,,Goaltender,188,92,33,10
Alain Cote,1988,2,0.0,0.0,0.0,-1.0,0.0,Defence,183,91,21,3
Alain Cote,1989,31,2.0,3.0,5.0,-9.0,0.0,Defence,183,91,22,4
Alain Cote,1990,2,0.0,0.0,0.0,-2.0,0.0,Defence,183,91,23,5
Alain Cote,1991,28,0.0,6.0,6.0,8.0,0.0,Defence,183,91,24,6
Alain Cote,1992,13,0.0,3.0,3.0,7.0,0.0,Defence,183,91,25,7
Alain Cote,1993,2,0.0,0.0,0.0,-1.0,0.0,Defence,183,91,26,8
Alain Cote,1994,6,0.0,0.0,0.0,-2.0,0.0,Defence,183,91,27,9
Alain Nasreddine,1999,7,0.0,0.0,0.0,-2.0,0.0,Defence,185,93,24,1
Alain Nasreddine,1999,8,0.0,0.0,0.0,1.0,0.0,Defence,185,93,24,1
Alain Nasreddine,2003,3,0.0,0.0,0.0,0.0,0.0,Defence,185,93,28,5
Alain Nasreddine,2006,6,0.0,0.0,0.0,2.0,0.0,Defence,185,93,31,8
Alain Nasreddine,2007,44,1.0,4.0,5.0,12.0,0.0,Defence,185,93,32,9
Alain Nasreddine,2008,6,0.0,0.0,0.0,-4.0,0.0,Defence,185,93,33,10
Alan Letang,2000,8,0.0,0.0,0.0,-5.0,0.0,Defence,185,92,25,1
Alan Letang,2002,2,0.0,0.0,0.0,-2.0,0.0,Defence,185,92,27,3
Alan Letang,2003,4,0.0,0.0,0.0,-1.0,0.0,Defence,185,92,28,4
Alan May,1988,3,0.0,0.0,0.0,-1.0,0.0,Right_wing,185,98,23,1
Alan May,1989,3,1.0,0.0,1.0,0.0,1.0,Right_wing,185,98,24,2
Alan May,1990,77,7.0,10.0,17.0,-1.0,2.0,Right_wing,185,98,25,3
Alan May,1991,67,4.0,6.0,10.0,-10.0,0.0,Right_wing,185,98,26,4
Alan May,1992,75,6.0,9.0,15.0,-7.0,1.0,Right_wing,185,98,27,5
Alan May,1993,83,6.0,10.0,16.0,1.0,1.0,Right_wing,185,98,28,6
Alan May,1994,8,1.0,0.0,1.0,-1.0,1.0,Right_wing,185,98,29,7
Alan May,1994,43,4.0,7.0,11.0,-2.0,0.0,Right_wing,185,98,29,7
Alan May,1995,7,1.0,2.0,3.0,2.0,0.0,Right_wing,185,98,30,8
Alan May,1995,27,1.0,1.0,2.0,1.0,0.0,Right_wing,185,98,30,8
Alec Martinez,2010,4,0.0,0.0,0.0,-2.0,0.0,Defence,185,95,23,1
Alec Martinez,2011,60,5.0,11.0,16.0,11.0,0.0,Defence,185,95,24,2
Alec Martinez,2012,51,6.0,6.0,12.0,-1.0,0.0,Defence,185,95,25,3
Alec Martinez,2013,27,1.0,4.0,5.0,-2.0,0.0,Defence,185,95,26,4
Alec Martinez,2014,61,11.0,11.0,22.0,17.0,2.0,Defence,185,95,27,5
Alec Martinez,2015,56,6.0,16.0,22.0,9.0,1.0,Defence,185,95,28,6
Alec Martinez,2016,78,10.0,21.0,31.0,16.0,4.0,Defence,185,95,29,7
Alec Martinez,2017,82,9.0,30.0,39.0,-17.0,3.0,Defence,185,95,30,8
Alec Martinez,2018,77,9.0,16.0,25.0,3.0,0.0,Defence,185,95,31,9
Alec Martinez,2019,60,4.0,14.0,18.0,-2.0,2.0,Defence,185,95,32,10
Alec Martinez,2020,41,1.0,7.0,8.0,-9.0,0.0,Defence,185,95,33,11
Alec Martinez,2020,10,2.0,6.0,8.0,5.0,0.0,Defence,185,95,33,11
Alek Stojanov,1995,4,0.0,0.0,0.0,-2.0,0.0,Right_wing,193,100,22,1
Alek Stojanov,1996,58,0.0,1.0,1.0,-12.0,0.0,Right_wing,193,100,23,2
Alek Stojanov,1996,10,1.0,0.0,1.0,-1.0,0.0,Right_wing,193,100,23,2
Alek Stojanov,1997,35,1.0,4.0,5.0,3.0,0.0,Right_wing,193,100,24,3
Aleksander Suglobov,2004,1,0.0,0.0,0.0,0.0,0.0,Right_wing,183,91,22,1
Aleksander Suglobov,2006,1,1.0,0.0,1.0,-2.0,0.0,Right_wing,183,91,24,3
Aleksander Suglobov,2006,2,0.0,0.0,0.0,-1.0,0.0,Right_wing,183,91,24,3
Aleksander Suglobov,2007,14,0.0,0.0,0.0,-6.0,0.0,Right_wing,183,91,25,4
Aleksey Morozov,1998,76,13.0,13.0,26.0,-4.0,3.0,Right_wing,185,93,21,1
Aleksey Morozov,1999,67,9.0,10.0,19.0,5.0,0.0,Right_wing,185,93,22,2
Aleksey Morozov,2000,68,12.0,19.0,31.0,12.0,0.0,Right_wing,185,93,23,3
Aleksey Morozov,2001,66,5.0,14.0,19.0,-8.0,1.0,Right_wing,185,93,24,4
Aleksey Morozov,2002,72,20.0,29.0,49.0,-7.0,3.0,Right_wing,185,93,25,5
Aleksey Morozov,2003,27,9.0,16.0,25.0,-3.0,2.0,Right_wing,185,93,26,6
Aleksey Morozov,2004,75,16.0,34.0,50.0,-24.0,5.0,Right_wing,185,93,27,7
Ales Hemsky,2003,59,6.0,24.0,30.0,5.0,1.0,Right_wing,183,83,20,1
Ales Hemsky,2004,71,12.0,22.0,34.0,-7.0,3.0,Right_wing,183,83,21,2
Ales Hemsky,2006,81,19.0,58.0,77.0,-5.0,4.0,Right_wing,183,83,23,4
Ales Hemsky,2007,64,13.0,40.0,53.0,-7.0,1.0,Right_wing,183,83,24,5
Ales Hemsky,2008,74,20.0,51.0,71.0,-9.0,2.0,Right_wing,183,83,25,6
Ales Hemsky,2009,72,23.0,43.0,66.0,1.0,2.0,Right_wing,183,83,26,7
Ales Hemsky,2010,22,7.0,15.0,22.0,7.0,0.0,Right_wing,183,83,27,8
Ales Hemsky,2011,47,14.0,28.0,42.0,3.0,1.0,Right_wing,183,83,28,9
Ales Hemsky,2012,69,10.0,26.0,36.0,-13.0,1.0,Right_wing,183,83,29,10
Ales Hemsky,2013,38,9.0,11.0,20.0,-6.0,1.0,Right_wing,183,83,30,11
Ales Hemsky,2014,20,4.0,13.0,17.0,-2.0,0.0,Right_wing,183,83,31,12
Ales Hemsky,2014,55,9.0,17.0,26.0,-13.0,1.0,Right_wing,183,83,31,12
Ales Hemsky,2015,76,11.0,21.0,32.0,-8.0,1.0,Right_wing,183,83,32,13
Ales Hemsky,2016,75,13.0,26.0,39.0,3.0,0.0,Right_wing,183,83,33,14
Ales Hemsky,2017,15,4.0,3.0,7.0,-1.0,0.0,Right_wing,183,83,34,15
Ales Hemsky,2018,7,0.0,0.0,0.0,-1.0,0.0,Right_wing,183,83,35,16
Ales Kotalik,2002,13,1.0,3.0,4.0,-1.0,0.0,Right_wing,185,102,24,1
Ales Kotalik,2003,68,21.0,14.0,35.0,-2.0,2.0,Right_wing,185,102,25,2
Ales Kotalik,2004,62,15.0,11.0,26.0,-1.0,3.0,Right_wing,185,102,26,3
Ales Kotalik,2006,82,25.0,37.0,62.0,-3.0,5.0,Right_wing,185,102,28,5
Ales Kotalik,2007,66,16.0,22.0,38.0,-5.0,4.0,Right_wing,185,102,29,6
Ales Kotalik,2008,79,23.0,20.0,43.0,-5.0,1.0,Right_wing,185,102,30,7
Ales Kotalik,2009,19,7.0,4.0,11.0,2.0,0.0,Right_wing,185,102,31,8
Ales Kotalik,2009,56,13.0,19.0,32.0,-7.0,1.0,Right_wing,185,102,31,8
Ales Kotalik,2010,26,3.0,2.0,5.0,1.0,1.0,Right_wing,185,102,32,9
Ales Kotalik,2010,45,8.0,14.0,22.0,-18.0,3.0,Right_wing,185,102,32,9
Ales Kotalik,2011,26,4.0,2.0,6.0,-7.0,2.0,Right_wing,185,102,33,10
Ales Pisa,2002,2,0.0,0.0,0.0,0.0,0.0,Defence,183,88,25,1
Ales Pisa,2003,3,0.0,0.0,0.0,1.0,0.0,Defence,183,88,26,2
Ales Pisa,2003,48,1.0,3.0,4.0,11.0,0.0,Defence,183,88,26,2
Alex Auld,2002,1,,,,,,Goaltender,193,98,21,1
Alex Auld,2003,7,,,,,,Goaltender,193,98,22,2
Alex Auld,2004,6,,,,,,Goaltender,193,98,23,3
Alex Auld,2006,67,,,,,,Goaltender,193,98,25,5
Alex Auld,2007,27,,,,,,Goaltender,193,98,26,6
Alex Auld,2008,23,,,,,,Goaltender,193,98,27,7
Alex Auld,2008,9,,,,,,Goaltender,193,98,27,7
Alex Auld,2009,43,,,,,,Goaltender,193,98,28,8
Alex Auld,2010,21,,,,,,Goaltender,193,98,29,9
Alex Auld,2010,3,,,,,,Goaltender,193,98,29,9
Alex Auld,2011,16,,,,,,Goaltender,193,98,30,10
Alex Auld,2012,14,,,,,,Goaltender,193,98,31,11
Alex Biega,2015,7,1.0,0.0,1.0,-2.0,1.0,Defence,178,90,27,1
Alex Biega,2016,51,0.0,7.0,7.0,-11.0,0.0,Defence,178,90,28,2
Alex Biega,2017,36,0.0,3.0,3.0,-4.0,0.0,Defence,178,90,29,3
Alex Biega,2018,44,1.0,8.0,9.0,3.0,1.0,Defence,178,90,30,4
Alex Biega,2019,41,2.0,14.0,16.0,0.0,0.0,Defence,178,90,31,5
Alex Biega,2020,49,0.0,3.0,3.0,-9.0,0.0,Defence,178,90,32,6
Alex Bolduc,2009,7,0.0,1.0,1.0,1.0,0.0,Centre,190,91,24,1
Alex Bolduc,2010,15,0.0,0.0,0.0,-3.0,0.0,Centre,190,91,25,2
Alex Bolduc,2011,24,2.0,2.0,4.0,1.0,1.0,Centre,190,91,26,3
Alex Bolduc,2012,2,0.0,0.0,0.0,-1.0,0.0,Centre,190,91,27,4
Alex Bolduc,2013,14,0.0,0.0,0.0,-4.0,0.0,Centre,190,91,28,5
Alex Bolduc,2015,3,0.0,0.0,0.0,-1.0,0.0,Centre,190,91,30,7
Alex Brooks,2007,19,0.0,1.0,1.0,-1.0,0.0,Defence,185,88,31,1
Alex Burrows,2006,43,7.0,5.0,12.0,5.0,1.0,Left_wing,185,85,25,1
Alex Burrows,2007,81,3.0,6.0,9.0,-7.0,1.0,Left_wing,185,85,26,2
Alex Burrows,2008,82,12.0,19.0,31.0,11.0,3.0,Left_wing,185,85,27,3
Alex Burrows,2009,82,28.0,23.0,51.0,23.0,3.0,Left_wing,185,85,28,4
Alex Burrows,2010,82,35.0,32.0,67.0,34.0,3.0,Left_wing,185,85,29,5
Alex Burrows,2011,72,26.0,22.0,48.0,26.0,4.0,Left_wing,185,85,30,6
Alex Burrows,2012,80,28.0,24.0,52.0,24.0,7.0,Left_wing,185,85,31,7
Alex Burrows,2013,47,13.0,11.0,24.0,15.0,2.0,Left_wing,185,85,32,8
Alex Burrows,2014,49,5.0,10.0,15.0,-9.0,0.0,Left_wing,185,85,33,9
Alex Burrows,2015,70,18.0,15.0,33.0,0.0,3.0,Left_wing,185,85,34,10
Alex Burrows,2016,79,9.0,13.0,22.0,-13.0,0.0,Left_wing,185,85,35,11
Alex Burrows,2017,55,9.0,11.0,20.0,-3.0,1.0,Left_wing,185,85,36,12
Alex Burrows,2017,20,6.0,5.0,11.0,6.0,1.0,Left_wing,185,85,36,12
Alex Burrows,2018,71,6.0,8.0,14.0,-8.0,2.0,Left_wing,185,85,37,13
Alex Foster,2008,3,0.0,0.0,0.0,0.0,0.0,Left_wing,185,86,24,1
Alex Friesen,2016,1,0.0,0.0,0.0,-2.0,0.0,Centre,175,84,25,1
Alex Goligoski,2008,3,0.0,2.0,2.0,2.0,0.0,Defence,180,84,23,1
Alex Goligoski,2009,45,6.0,14.0,20.0,5.0,0.0,Defence,180,84,24,2
Alex Goligoski,2010,69,8.0,29.0,37.0,7.0,0.0,Defence,180,84,25,3
Alex Goligoski,2011,23,5.0,10.0,15.0,0.0,0.0,Defence,180,84,26,4
Alex Goligoski,2011,60,9.0,22.0,31.0,20.0,4.0,Defence,180,84,26,4
Alex Goligoski,2012,71,9.0,21.0,30.0,0.0,1.0,Defence,180,84,27,5
Alex Goligoski,2013,47,3.0,24.0,27.0,4.0,0.0,Defence,180,84,28,6
Alex Goligoski,2014,81,6.0,36.0,42.0,9.0,0.0,Defence,180,84,29,7
Alex Goligoski,2015,81,4.0,32.0,36.0,0.0,0.0,Defence,180,84,30,8
Alex Goligoski,2016,82,5.0,32.0,37.0,21.0,1.0,Defence,180,84,31,9
Alex Goligoski,2017,82,6.0,30.0,36.0,-9.0,0.0,Defence,180,84,32,10
Alex Goligoski,2018,78,12.0,23.0,35.0,-31.0,3.0,Defence,180,84,33,11
Alex Goligoski,2019,76,3.0,24.0,27.0,-7.0,0.0,Defence,180,84,34,12
Alex Goligoski,2020,70,4.0,28.0,32.0,8.0,0.0,Defence,180,84,35,13
Alex Grant,2014,2,2.0,0.0,2.0,3.0,0.0,Defence,193,93,25,1
Alex Grant,2016,5,0.0,0.0,0.0,-2.0,0.0,Defence,193,93,27,3
Alex Henry,2003,38,0.0,0.0,0.0,-4.0,0.0,Defence,198,104,24,1
Alex Henry,2003,3,0.0,0.0,0.0,-1.0,0.0,Defence,198,104,24,1
Alex Henry,2004,71,2.0,4.0,6.0,4.0,0.0,Defence,198,104,25,2
Alex Henry,2006,63,0.0,5.0,5.0,-4.0,0.0,Defence,198,104,27,4
Alex Henry,2009,2,0.0,0.0,0.0,-2.0,0.0,Defence,198,104,30,7
Alex Hicks,1996,64,10.0,11.0,21.0,11.0,2.0,Left_wing,183,86,27,1
Alex Hicks,1997,18,2.0,6.0,8.0,1.0,0.0,Left_wing,183,86,28,2
Alex Hicks,1997,55,5.0,15.0,20.0,-6.0,3.0,Left_wing,183,86,28,2
Alex Hicks,1998,58,7.0,13.0,20.0,4.0,1.0,Left_wing,183,86,29,3
Alex Hicks,1999,51,0.0,6.0,6.0,-4.0,0.0,Left_wing,183,86,30,4
Alex Hicks,1999,4,0.0,1.0,1.0,-1.0,0.0,Left_wing,183,86,30,4
Alex Hicks,2000,8,1.0,2.0,3.0,3.0,0.0,Left_wing,183,86,31,5
Alex Killorn,2013,38,7.0,12.0,19.0,-6.0,2.0,Centre,188,90,24,1
Alex Killorn,2014,82,17.0,24.0,41.0,8.0,2.0,Centre,188,90,25,2
Alex Killorn,2015,71,15.0,23.0,38.0,8.0,5.0,Centre,188,90,26,3
Alex Killorn,2016,81,14.0,26.0,40.0,14.0,3.0,Centre,188,90,27,4
Alex Killorn,2017,81,19.0,17.0,36.0,-9.0,4.0,Centre,188,90,28,5
Alex Killorn,2018,82,15.0,32.0,47.0,22.0,1.0,Centre,188,90,29,6
Alex Killorn,2019,82,18.0,22.0,40.0,22.0,2.0,Centre,188,90,30,7
Alex Killorn,2020,68,26.0,23.0,49.0,19.0,7.0,Centre,188,90,31,8
Alex Korolyuk,1998,19,2.0,3.0,5.0,-5.0,0.0,Left_wing,175,86,22,1
Alex Korolyuk,1999,55,12.0,18.0,30.0,3.0,0.0,Left_wing,175,86,23,2
Alex Korolyuk,2000,57,14.0,21.0,35.0,4.0,1.0,Left_wing,175,86,24,3
Alex Korolyuk,2001,70,12.0,13.0,25.0,2.0,1.0,Left_wing,175,86,25,4
Alex Korolyuk,2002,32,3.0,7.0,10.0,2.0,1.0,Left_wing,175,86,26,5
Alex Korolyuk,2004,63,19.0,18.0,37.0,20.0,2.0,Left_wing,175,86,28,7
Alex Kovalev,1993,65,20.0,18.0,38.0,-10.0,3.0,Right_wing,185,102,20,1
Alex Kovalev,1994,76,23.0,33.0,56.0,18.0,3.0,Right_wing,185,102,21,2
Alex Kovalev,1995,48,13.0,15.0,28.0,-6.0,1.0,Right_wing,185,102,22,3
Alex Kovalev,1996,81,24.0,34.0,58.0,5.0,7.0,Right_wing,185,102,23,4
Alex Kovalev,1997,45,13.0,22.0,35.0,11.0,0.0,Right_wing,185,102,24,5
Alex Kovalev,1998,73,23.0,30.0,53.0,-22.0,3.0,Right_wing,185,102,25,6
Alex Kovalev,1999,63,20.0,26.0,46.0,8.0,4.0,Right_wing,185,102,26,7
Alex Kovalev,1999,14,3.0,4.0,7.0,-6.0,1.0,Right_wing,185,102,26,7
Alex Kovalev,2000,82,26.0,40.0,66.0,-3.0,4.0,Right_wing,185,102,27,8
Alex Kovalev,2001,79,44.0,51.0,95.0,12.0,9.0,Right_wing,185,102,28,9
Alex Kovalev,2002,67,32.0,44.0,76.0,2.0,3.0,Right_wing,185,102,29,10
Alex Kovalev,2003,54,27.0,37.0,64.0,-11.0,1.0,Right_wing,185,102,30,11
Alex Kovalev,2003,24,10.0,3.0,13.0,2.0,2.0,Right_wing,185,102,30,11
Alex Kovalev,2004,66,13.0,29.0,42.0,-5.0,0.0,Right_wing,185,102,31,12
Alex Kovalev,2004,12,1.0,2.0,3.0,-4.0,1.0,Right_wing,185,102,31,12
Alex Kovalev,2006,69,23.0,42.0,65.0,-1.0,5.0,Right_wing,185,102,33,14
Alex Kovalev,2007,73,18.0,29.0,47.0,-19.0,5.0,Right_wing,185,102,34,15
Alex Kovalev,2008,82,35.0,49.0,84.0,18.0,5.0,Right_wing,185,102,35,16
Alex Kovalev,2009,78,26.0,39.0,65.0,-5.0,4.0,Right_wing,185,102,36,17
Alex Kovalev,2010,77,18.0,31.0,49.0,-8.0,5.0,Right_wing,185,102,37,18
Alex Kovalev,2011,54,14.0,13.0,27.0,-9.0,3.0,Right_wing,185,102,38,19
Alex Kovalev,2011,20,2.0,5.0,7.0,3.0,0.0,Right_wing,185,102,38,19
Alex Kovalev,2013,14,2.0,3.0,5.0,-1.0,1.0,Right_wing,185,102,40,21
Alex Ovechkin,2006,81,52.0,54.0,106.0,2.0,5.0,Left_wing,190,108,21,1
Alex Ovechkin,2007,82,46.0,46.0,92.0,-19.0,8.0,Left_wing,190,108,22,2
Alex Ovechkin,2008,82,65.0,47.0,112.0,28.0,11.0,Left_wing,190,108,23,3
Alex Ovechkin,2009,79,56.0,54.0,110.0,8.0,10.0,Left_wing,190,108,24,4
Alex Ovechkin,2010,72,50.0,59.0,109.0,45.0,7.0,Left_wing,190,108,25,5
Alex Ovechkin,2011,79,32.0,53.0,85.0,24.0,11.0,Left_wing,190,108,26,6
Alex Ovechkin,2012,78,38.0,27.0,65.0,-8.0,3.0,Left_wing,190,108,27,7
Alex Ovechkin,2013,48,32.0,24.0,56.0,2.0,4.0,Left_wing,190,108,28,8
Alex Ovechkin,2014,78,51.0,28.0,79.0,-35.0,10.0,Left_wing,190,108,29,9
Alex Ovechkin,2015,81,53.0,28.0,81.0,10.0,11.0,Left_wing,190,108,30,10
Alex Ovechkin,2016,79,50.0,21.0,71.0,21.0,8.0,Left_wing,190,108,31,11
Alex Ovechkin,2017,82,33.0,36.0,69.0,6.0,7.0,Left_wing,190,108,32,12
Alex Ovechkin,2018,82,49.0,38.0,87.0,3.0,7.0,Left_wing,190,108,33,13
Alex Ovechkin,2019,81,51.0,38.0,89.0,7.0,5.0,Left_wing,190,108,34,14
Alex Ovechkin,2020,68,48.0,19.0,67.0,-12.0,3.0,Left_wing,190,108,35,15
Alex Petrovic,2013,6,0.0,0.0,0.0,-8.0,0.0,Defence,193,93,21,1
Alex Petrovic,2014,7,0.0,1.0,1.0,3.0,0.0,Defence,193,93,22,2
Alex Petrovic,2015,33,0.0,3.0,3.0,-4.0,0.0,Defence,193,93,23,3
Alex Petrovic,2016,66,2.0,15.0,17.0,17.0,0.0,Defence,193,93,24,4
Alex Petrovic,2017,49,1.0,13.0,14.0,-1.0,0.0,Defence,193,93,25,5
Alex Petrovic,2018,67,2.0,11.0,13.0,-2.0,1.0,Defence,193,93,26,6
Alex Petrovic,2019,26,0.0,1.0,1.0,-8.0,0.0,Defence,193,93,27,7
Alex Petrovic,2019,9,0.0,1.0,1.0,-7.0,0.0,Defence,193,93,27,7
Alex Pietrangelo,2009,8,0.0,1.0,1.0,0.0,0.0,Defence,190,93,19,1
Alex Pietrangelo,2010,9,1.0,1.0,2.0,-9.0,0.0,Defence,190,93,20,2
Alex Pietrangelo,2011,79,11.0,32.0,43.0,18.0,1.0,Defence,190,93,21,3
Alex Pietrangelo,2012,81,12.0,39.0,51.0,16.0,6.0,Defence,190,93,22,4
Alex Pietrangelo,2013,47,5.0,19.0,24.0,0.0,0.0,Defence,190,93,23,5
Alex Pietrangelo,2014,81,8.0,43.0,51.0,20.0,1.0,Defence,190,93,24,6
Alex Pietrangelo,2015,81,7.0,39.0,46.0,-2.0,2.0,Defence,190,93,25,7
Alex Pietrangelo,2016,73,7.0,30.0,37.0,10.0,1.0,Defence,190,93,26,8
Alex Pietrangelo,2017,80,14.0,34.0,48.0,3.0,4.0,Defence,190,93,27,9
Alex Pietrangelo,2018,78,15.0,39.0,54.0,8.0,5.0,Defence,190,93,28,10
Alex Pietrangelo,2019,71,13.0,28.0,41.0,2.0,2.0,Defence,190,93,29,11
Alex Pietrangelo,2020,70,16.0,36.0,52.0,11.0,3.0,Defence,190,93,30,12
Alex Plante,2010,4,0.0,1.0,1.0,1.0,0.0,Defence,193,102,21,1
Alex Plante,2011,3,0.0,0.0,0.0,-2.0,0.0,Defence,193,102,22,2
Alex Plante,2012,3,0.0,1.0,1.0,0.0,0.0,Defence,193,102,23,3
Alex Stalock,2011,1,,,,,,Goaltender,183,85,24,1
Alex Stalock,2013,2,,,,,,Goaltender,183,85,26,3
Alex Stalock,2014,24,,,,,,Goaltender,183,85,27,4
Alex Stalock,2015,22,,,,,,Goaltender,183,85,28,5
Alex Stalock,2016,13,,,,,,Goaltender,183,85,29,6
Alex Stalock,2017,2,,,,,,Goaltender,183,85,30,7
Alex Stalock,2018,28,,,,,,Goaltender,183,85,31,8
Alex Stalock,2019,21,,,,,,Goaltender,183,85,32,9
Alex Stalock,2020,38,,,,,,Goaltender,183,85,33,10
Alex Tanguay,2000,76,17.0,34.0,51.0,6.0,3.0,Left_wing,185,88,21,1
Alex Tanguay,2001,82,27.0,50.0,77.0,35.0,3.0,Left_wing,185,88,22,2
Alex Tanguay,2002,70,13.0,35.0,48.0,8.0,2.0,Left_wing,185,88,23,3
Alex Tanguay,2003,82,26.0,41.0,67.0,34.0,5.0,Left_wing,185,88,24,4
Alex Tanguay,2004,69,25.0,54.0,79.0,30.0,5.0,Left_wing,185,88,25,5
Alex Tanguay,2006,71,29.0,49.0,78.0,8.0,4.0,Left_wing,185,88,27,7
Alex Tanguay,2007,81,22.0,59.0,81.0,12.0,0.0,Left_wing,185,88,28,8
Alex Tanguay,2008,78,18.0,40.0,58.0,11.0,3.0,Left_wing,185,88,29,9
Alex Tanguay,2009,50,16.0,25.0,41.0,13.0,3.0,Left_wing,185,88,30,10
Alex Tanguay,2010,80,10.0,27.0,37.0,-2.0,2.0,Left_wing,185,88,31,11
Alex Tanguay,2011,79,22.0,47.0,69.0,0.0,2.0,Left_wing,185,88,32,12
Alex Tanguay,2012,64,13.0,36.0,49.0,7.0,3.0,Left_wing,185,88,33,13
Alex Tanguay,2013,40,11.0,16.0,27.0,-13.0,1.0,Left_wing,185,88,34,14
Alex Tanguay,2014,16,4.0,7.0,11.0,7.0,2.0,Left_wing,185,88,35,15
Alex Tanguay,2015,80,22.0,33.0,55.0,-1.0,4.0,Left_wing,185,88,36,16
Alex Tanguay,2016,18,4.0,9.0,13.0,5.0,1.0,Left_wing,185,88,37,17
Alex Tanguay,2016,52,4.0,18.0,22.0,3.0,0.0,Left_wing,185,88,37,17
Alex Vasilevskii,1996,1,0.0,0.0,0.0,-1.0,0.0,Right_wing,178,77,21,1
Alex Vasilevskii,1997,3,0.0,0.0,0.0,-1.0,0.0,Right_wing,178,77,22,2
Alex Zhamnov,1993,68,25.0,47.0,72.0,7.0,4.0,Centre,185,93,23,1
Alex Zhamnov,1994,61,26.0,45.0,71.0,-20.0,1.0,Centre,185,93,24,2
Alex Zhamnov,1995,48,30.0,35.0,65.0,5.0,4.0,Centre,185,93,25,3
Alex Zhamnov,1996,58,22.0,37.0,59.0,-5.0,2.0,Centre,185,93,26,4
Alex Zhamnov,1997,74,20.0,42.0,62.0,18.0,2.0,Centre,185,93,27,5
